Order ID,longitude,latitude,product_type,product_rating,product_price,order_timestamp
1196,-118.22,33.79,tech,82.1,477,11/15/2023 3:00:00 PM
1197,-122.65,38.48,tech,83.4,676,11/1/2023 6:00:00 PM
1198,-121.23,37.96,toy,98.1,12,11/21/2023 1:00:00 PM
1199,-117.86,34.09,furniture,67.5,795,11/25/2023 3:00:00 PM
1200,-122.06,37.86,tech,84.6,145,11/22/2023 6:00:00 PM
1201,-117.36,34.1,toy,84.3,18,11/28/2023 3:00:00 PM
1202,-117.3,34.1,tech,78.5,447,11/10/2023 3:00:00 PM
1203,-122.14,38.03,toy,79.1,16,11/24/2023 8:00:00 PM
1204,-121.64,36.8,tech,74.3,894,11/26/2023 3:00:00 PM
1205,-122.24,38.01,furniture,66.9,2624,11/3/2023 5:00:00 PM
1206,-116.86,34.31,furniture,55.4,3305,11/25/2023 6:00:00 PM
1207,-122.71,37.88,tech,84.1,407,11/7/2023 4:00:00 PM
1208,-117.09,32.56,toy,62.1,20,11/7/2023 5:00:00 PM
1209,-122.25,37.47,toy,82.4,10,11/10/2023 7:00:00 PM
1210,-118.12,33.77,tech,64.8,584,11/27/2023 7:00:00 PM
1211,-120.96,37.67,furniture,77.5,4880,11/16/2023 7:00:00 PM
1212,-119.3,36.32,furniture,88.6,2895,11/10/2023 8:00:00 PM
1213,-117.39,33.96,toy,79,14,11/30/2023 10:00:00 PM
1214,-121,37.6,toy,80.9,20,11/22/2023 6:00:00 PM
1215,-117.09,32.64,tech,42.1,701,11/13/2023 8:00:00 PM
1216,-122.05,37.93,tech,86.4,436,11/9/2023 7:00:00 PM
1217,-120.43,34.87,furniture,82.7,4651,11/11/2023 4:00:00 PM
1218,-122.09,37.69,furniture,86,4596,11/3/2023 6:00:00 PM
1219,-118.46,34.01,toy,83,7,11/15/2023 6:00:00 PM
1220,-121.98,37.37,toy,77.3,12,11/15/2023 6:00:00 PM
1221,-121.97,37.76,furniture,74.4,4112,11/22/2023 5:00:00 PM
1222,-117.81,33.83,tech,75.4,752,11/21/2023 5:00:00 PM
1223,-118.16,33.89,tech,79,227,11/28/2023 2:00:00 PM
1224,-115.57,32.78,tech,64.8,864,11/24/2023 7:00:00 PM
1225,-117.62,33.42,tech,63,400,11/14/2023 5:00:00 PM
1226,-121.51,38.56,tech,82.1,708,11/13/2023 6:00:00 PM
1227,-117.11,32.75,tech,52.5,621,11/4/2023 2:00:00 PM
1228,-122.46,37.72,toy,81.8,8,11/2/2023 7:00:00 PM
1229,-122.01,37.58,toy,75.5,18,11/12/2023 3:00:00 PM
1230,-116.85,34.26,toy,51.2,17,11/8/2023 6:00:00 PM
1231,-122.18,37.15,tech,84.6,369,11/2/2023 6:00:00 PM
1232,-116.95,32.82,furniture,51.7,4098,11/2/2023 7:00:00 PM
1233,-117.23,32.74,furniture,49.8,4931,11/15/2023 7:00:00 PM
1234,-117.84,34.11,tech,86.7,252,11/22/2023 4:00:00 PM
1235,-122.49,37.76,tech,79.1,266,11/20/2023 4:00:00 PM
1236,-117.93,33.71,toy,76.4,11,11/23/2023 10:00:00 PM
1237,-118.18,33.74,tech,94.9,658,11/30/2023 4:00:00 PM
1238,-118.08,33.92,furniture,83.4,2414,11/27/2023 5:00:00 PM
1239,-118.3,34.01,tech,77.9,578,11/11/2023 4:00:00 PM
1240,-122.17,39.31,furniture,68.2,2416,11/1/2023 4:00:00 PM
1241,-117.14,32.75,tech,55.4,141,11/28/2023 2:00:00 PM
1242,-117.94,34.04,furniture,87.6,2714,11/9/2023 9:00:00 PM
1243,-121.74,37.19,tech,82.6,554,11/3/2023 6:00:00 PM
1244,-118.36,33.81,toy,100,7,11/5/2023 6:00:00 PM
1245,-122.44,37.78,furniture,64.3,2942,11/26/2023 3:00:00 PM
1246,-118.19,33.81,furniture,75.3,568,11/14/2023 9:00:00 PM
1247,-117.29,33.19,toy,65,15,11/21/2023 7:00:00 PM
1248,-117.24,32.85,toy,53,11,11/23/2023 6:00:00 PM
1250,-120.98,38.66,toy,70.5,16,11/8/2023 5:00:00 PM
1251,-119.63,36.76,tech,92.5,897,11/26/2023 5:00:00 PM
1252,-121.65,37.12,furniture,76.7,376,11/13/2023 6:00:00 PM
1253,-121.9,37.44,tech,86.9,143,11/28/2023 7:00:00 PM
1254,-122.11,37.7,toy,91.2,12,11/11/2023 4:00:00 PM
1255,-118.29,33.95,tech,84.8,702,11/22/2023 7:00:00 PM
1256,-117.76,34.06,furniture,61.6,2409,11/6/2023 5:00:00 PM
1257,-118.32,34.08,toy,72,20,11/27/2023 4:00:00 PM
1258,-117.08,32.72,furniture,72.6,2030,11/16/2023 9:00:00 PM
1259,-117.13,32.79,tech,61.6,531,11/11/2023 7:00:00 PM
1260,-121.94,36.98,toy,94.5,11,11/22/2023 5:00:00 PM
1261,-118.23,33.96,toy,70.3,19,11/25/2023 7:00:00 PM
1262,-121.98,37.36,toy,68.3,7,11/9/2023 8:00:00 PM
1263,-118.28,34.12,toy,73.3,9,11/16/2023 4:00:00 PM
1264,-122.13,37.15,furniture,90.1,3699,11/9/2023 7:00:00 PM
1265,-118.2,33.78,tech,77.3,107,11/10/2023 12:00:00 PM
1266,-117.73,34.12,furniture,95.4,188,11/16/2023 7:00:00 PM
1267,-117.99,33.69,toy,87.5,6,11/3/2023 4:00:00 PM
1268,-117.94,34.06,toy,93,10,11/17/2023 8:00:00 PM
1269,-117.39,34.11,furniture,78.5,4744,11/26/2023 7:00:00 PM
1270,-122,38.35,toy,81.4,17,11/10/2023 5:00:00 PM
1271,-120.98,37.59,furniture,80.7,2131,11/18/2023 6:00:00 PM
1272,-118.26,34.12,furniture,77.1,3567,11/23/2023 7:00:00 PM
1273,-122.16,37.68,toy,62.8,10,11/17/2023 7:00:00 PM
1274,-118.12,33.83,toy,84.1,15,11/1/2023 3:00:00 PM
1275,-117.88,33.79,furniture,69.5,1034,11/21/2023 5:00:00 PM
1276,-122.41,37.71,furniture,60.4,1225,11/2/2023 6:00:00 PM
1277,-122.39,37.73,furniture,78.5,3048,11/22/2023 7:00:00 PM
1278,-121.93,36.63,furniture,88.7,4947,11/5/2023 4:00:00 PM
1279,-120.31,38.02,toy,71.9,14,11/10/2023 8:00:00 PM
1280,-122.47,37.61,toy,89.5,17,11/13/2023 4:00:00 PM
1281,-117.68,34,toy,81.1,17,11/3/2023 5:00:00 PM
1283,-117.18,32.92,toy,58.5,6,11/3/2023 7:00:00 PM
1285,-122.48,37.75,tech,91,266,11/13/2023 2:00:00 PM
1286,-117.15,32.74,toy,55.8,9,11/29/2023 9:00:00 PM
1287,-119.9,36.79,toy,91.1,13,11/30/2023 6:00:00 PM
1288,-117.19,32.78,tech,56.5,796,11/5/2023 5:00:00 PM
1289,-118.39,34.03,furniture,91.9,755,11/17/2023 7:00:00 PM
1290,-117.78,33.68,furniture,74.1,4976,11/18/2023 8:00:00 PM
1291,-119.67,36.65,tech,89.9,572,11/30/2023 5:00:00 PM
1294,-122.25,38.16,tech,72,766,11/2/2023 6:00:00 PM
1295,-117.32,33.8,furniture,85.4,4630,11/30/2023 4:00:00 PM
1296,-118.21,34.06,toy,89.6,11,11/20/2023 8:00:00 PM
1297,-119.77,36.8,tech,85,937,11/11/2023 2:00:00 PM
1298,-121.86,37.41,tech,73.1,969,11/12/2023 6:00:00 PM
1299,-117.97,33.88,furniture,86.1,3038,11/4/2023 11:00:00 PM
1300,-121.84,39.72,furniture,67.7,4341,11/29/2023 6:00:00 PM
1301,-118.51,34.2,tech,86.1,282,11/11/2023 10:00:00 PM
1302,-117.93,33.78,tech,88.2,841,11/27/2023 8:00:00 PM
1303,-117.75,33.61,furniture,97.3,1472,11/18/2023 4:00:00 PM
1304,-121.46,38.7,furniture,71,1727,11/1/2023 4:00:00 PM
1305,-119.28,36.32,tech,100,958,11/23/2023 4:00:00 PM
1306,-118.74,34.28,tech,91.9,763,11/4/2023 4:00:00 PM
1307,-119.33,36.19,furniture,97,3036,11/10/2023 7:00:00 PM
1308,-118.75,34.27,toy,85.6,6,11/8/2023 7:00:00 PM
1309,-118.21,33.93,toy,94.9,9,11/16/2023 7:00:00 PM
1310,-122.37,37.96,tech,86.3,356,11/12/2023 11:00:00 PM
1311,-121.98,37.28,toy,59.2,15,11/24/2023 3:00:00 PM
1312,-117.03,32.61,tech,65,970,11/4/2023 8:00:00 PM
1313,-117.28,34.41,furniture,97.5,4506,11/19/2023 5:00:00 PM
1314,-118.02,34.13,tech,88.7,800,11/24/2023 4:00:00 PM
1315,-117.9,34.06,toy,82.3,5,11/10/2023 6:00:00 PM
1316,-118.47,34.24,tech,87.3,327,11/1/2023 4:00:00 PM
1317,-122.49,37.86,furniture,79.1,1298,11/22/2023 8:00:00 PM
1318,-121.44,38.68,tech,59.4,354,11/3/2023 4:00:00 PM
1319,-118.36,34.2,toy,89.3,5,11/8/2023 9:00:00 PM
1320,-117.28,33.06,toy,56,8,11/7/2023 5:00:00 PM
1323,-118.05,33.95,furniture,100,1283,11/29/2023 5:00:00 PM
1324,-121.99,38.26,tech,72.1,709,11/26/2023 7:00:00 PM
1326,-121.27,38.66,furniture,51.9,2449,11/6/2023 5:00:00 PM
1327,-122.24,37.81,tech,73.6,209,11/21/2023 9:00:00 PM
1328,-121.44,38.47,furniture,92.6,2305,11/14/2023 6:00:00 PM
1330,-117.98,33.94,furniture,76.3,2129,11/7/2023 7:00:00 PM
1331,-118.07,34.16,tech,78.6,167,11/21/2023 4:00:00 PM
1333,-118.21,34.12,furniture,84.1,3375,11/13/2023 4:00:00 PM
1334,-121.92,36.63,toy,76.2,16,11/11/2023 7:00:00 PM
1335,-117.97,33.84,toy,74.1,16,11/18/2023 6:00:00 PM
1336,-118.41,33.99,furniture,85.2,2851,11/17/2023 4:00:00 PM
1337,-119.44,36.6,tech,94,340,11/3/2023 9:00:00 PM
1338,-122.7,39.14,furniture,70.5,1534,11/20/2023 7:00:00 PM
1339,-122.3,37.56,furniture,72,3355,11/24/2023 3:00:00 PM
1340,-121.99,37.54,toy,70.9,6,11/29/2023 8:00:00 PM
1341,-118.38,33.98,toy,85.8,18,11/19/2023 5:00:00 PM
1342,-117.98,33.83,tech,96.7,266,11/15/2023 4:00:00 PM
1343,-117.96,33.68,toy,94.4,10,11/20/2023 8:00:00 PM
1344,-117.64,33.66,furniture,95.3,4653,11/17/2023 4:00:00 PM
1345,-121.29,37.33,furniture,79.2,3381,11/11/2023 5:00:00 PM
1346,-122.44,37.77,toy,84,18,11/25/2023 7:00:00 PM
1347,-118.33,33.98,toy,100,14,11/23/2023 4:00:00 PM
1348,-121.29,37.99,furniture,79.8,696,11/15/2023 9:00:00 PM
1349,-121.8,37.35,furniture,86.6,3273,11/4/2023 7:00:00 PM
1350,-119.29,36.53,tech,73.5,269,11/11/2023 8:00:00 PM
1351,-118.11,34.03,tech,98.5,381,11/26/2023 7:00:00 PM
1352,-121.87,37.42,toy,89.8,18,11/21/2023 5:00:00 PM
1353,-122.09,37.7,furniture,66.4,3554,11/28/2023 4:00:00 PM
1354,-122.29,37.87,tech,79.6,265,11/3/2023 6:00:00 PM
1355,-117.11,32.66,furniture,75,1058,11/3/2023 8:00:00 PM
1356,-121.9,37.39,toy,81.2,8,11/14/2023 5:00:00 PM
1357,-117.52,33.88,tech,87.9,860,11/7/2023 7:00:00 PM
1358,-121.47,38.7,furniture,81.1,4595,11/9/2023 8:00:00 PM
1359,-122.28,37.52,toy,64.8,9,11/11/2023 1:00:00 PM
1360,-118.41,34.25,furniture,69.8,3946,11/17/2023 7:00:00 PM
1362,-119.05,34.24,toy,83.2,19,11/10/2023 5:00:00 PM
1364,-117.09,32.7,tech,39.8,634,11/23/2023 2:00:00 PM
1365,-117.39,34.07,toy,100,19,11/9/2023 2:00:00 PM
1366,-122.22,37.79,tech,74.2,484,11/3/2023 7:00:00 PM
1367,-118.43,34.04,toy,85.2,12,11/28/2023 6:00:00 PM
1368,-117.56,33.88,furniture,97.6,1599,11/23/2023 7:00:00 PM
1369,-118.13,34.16,tech,92.4,496,11/18/2023 5:00:00 PM
1370,-122.21,37.47,furniture,85.7,1876,11/12/2023 8:00:00 PM
1371,-118.08,33.78,tech,86.3,283,11/30/2023 6:00:00 PM
1372,-118.23,34.21,furniture,82.4,326,11/26/2023 7:00:00 PM
1373,-117.23,32.73,tech,43.2,256,11/23/2023 12:00:00 PM
1374,-118.19,33.77,tech,69.6,885,11/23/2023 6:00:00 PM
1375,-117.17,32.81,tech,43.7,190,11/4/2023 3:00:00 PM
1376,-122,36.97,tech,79.8,472,11/18/2023 7:00:00 PM
1377,-120.61,35.12,tech,97.2,627,11/28/2023 6:00:00 PM
1378,-118.17,33.83,furniture,89.2,1645,11/26/2023 6:00:00 PM
1379,-117.86,33.89,furniture,100,2628,11/18/2023 6:00:00 PM
1380,-118.51,34.22,furniture,68.6,2540,11/25/2023 7:00:00 PM
1381,-118.26,33.9,toy,77,11,11/4/2023 4:00:00 PM
1382,-118.02,34.04,toy,84.9,10,11/2/2023 3:00:00 PM
1383,-118.37,34.1,furniture,100,488,11/18/2023 5:00:00 PM
1384,-117.99,33.79,tech,89.1,487,11/11/2023 5:00:00 PM
1385,-122.42,37.71,toy,60.7,8,11/19/2023 5:00:00 PM
1386,-117.25,33.93,tech,94.4,248,11/10/2023 7:00:00 PM
1387,-122.04,37.85,furniture,79.3,1604,11/4/2023 5:00:00 PM
1389,-117.16,32.81,furniture,51.7,2810,11/23/2023 7:00:00 PM
1390,-118.09,33.9,furniture,63.4,4392,11/21/2023 8:00:00 PM
1391,-118.08,34.07,toy,100,11,11/1/2023 6:00:00 PM
1392,-117.09,32.79,toy,76.4,7,11/21/2023 3:00:00 PM
1393,-121.66,37.13,toy,77.9,5,11/6/2023 8:00:00 PM
1395,-122.02,37.53,furniture,88.3,4512,11/16/2023 7:00:00 PM
1396,-117.82,33.9,furniture,82.7,3806,11/14/2023 3:00:00 PM
1397,-118.21,33.94,tech,88.9,912,11/24/2023 5:00:00 PM
1398,-117.88,34,furniture,100,3452,11/22/2023 6:00:00 PM
1399,-118.11,33.86,toy,100,12,11/21/2023 7:00:00 PM
1400,-118.86,34.07,toy,88.4,19,11/28/2023 5:00:00 PM
1401,-122.49,38.32,toy,65.1,5,11/23/2023 8:00:00 PM
1402,-121.66,39.66,toy,49.4,8,11/1/2023 4:00:00 PM
1403,-122.33,37.93,toy,83.9,17,11/3/2023 6:00:00 PM
1404,-117.28,33.2,furniture,40.7,2990,11/23/2023 5:00:00 PM
1405,-122.16,37.72,toy,79.8,5,11/14/2023 8:00:00 PM
1406,-117.85,34.12,toy,78.3,12,11/12/2023 6:00:00 PM
1407,-119.26,35.5,toy,88.1,17,11/25/2023 6:00:00 PM
1408,-123.35,40.99,furniture,60.5,4885,11/2/2023 7:00:00 PM
1409,-118.14,34.16,furniture,78.1,3098,11/22/2023 5:00:00 PM
1411,-117.03,32.79,furniture,73.2,246,11/4/2023 7:00:00 PM
1413,-116.69,33.5,toy,58.5,16,11/30/2023 5:00:00 PM
1414,-121.09,37.61,tech,61.3,412,11/12/2023 7:00:00 PM
1415,-117.14,32.76,tech,76.3,760,11/15/2023 5:00:00 PM
1416,-122.69,38.46,tech,79,875,11/4/2023 4:00:00 PM
1417,-121.13,38.55,furniture,49.7,2899,11/20/2023 5:00:00 PM
1418,-121.87,37.27,toy,75.1,8,11/13/2023 7:00:00 PM
1419,-117.91,33.66,furniture,88.4,472,11/28/2023 6:00:00 PM
1420,-121.94,37.34,toy,68.2,15,11/3/2023 4:00:00 PM
1421,-121.83,37.95,tech,100,949,11/27/2023 7:00:00 PM
1422,-124.17,41.8,tech,69.9,112,11/17/2023 4:00:00 PM
1423,-118.33,34.06,toy,98.9,12,11/9/2023 7:00:00 PM
1424,-118.24,33.8,tech,79.4,210,11/2/2023 8:00:00 PM
1425,-122.59,38.12,toy,80.6,9,11/16/2023 3:00:00 PM
1426,-122.48,37.71,furniture,77.6,1706,11/10/2023 7:00:00 PM
1427,-120.73,37.38,toy,62.9,8,11/10/2023 6:00:00 PM
1428,-117.04,32.62,tech,67.2,500,11/16/2023 8:00:00 PM
1429,-118.44,34.27,toy,95.9,13,11/26/2023 7:00:00 PM
1430,-121,37.61,furniture,83.9,4608,11/22/2023 4:00:00 PM
1431,-117.84,33.89,tech,75.4,647,11/12/2023 5:00:00 PM
1432,-122.25,37.77,toy,89.3,6,11/20/2023 7:00:00 PM
1433,-118.36,34.1,tech,78.6,173,11/3/2023 8:00:00 PM
1434,-116.92,32.79,furniture,69,987,11/15/2023 8:00:00 PM
1435,-121.94,38.35,toy,54.5,17,11/1/2023 8:00:00 PM
1436,-120.87,35.41,tech,81.2,238,11/1/2023 4:00:00 PM
1437,-118.1,33.83,tech,87.5,620,11/20/2023 4:00:00 PM
1438,-117.99,34.07,toy,82.2,15,11/13/2023 3:00:00 PM
1439,-121.49,37.94,tech,87.4,727,11/22/2023 4:00:00 PM
1440,-119.63,36.32,toy,84.6,14,11/29/2023 6:00:00 PM
1441,-121.89,39.76,tech,56.3,185,11/18/2023 9:00:00 PM
1442,-117.11,32.76,tech,53.9,934,11/26/2023 5:00:00 PM
1443,-118.14,34.07,toy,84.7,7,11/10/2023 8:00:00 PM
1445,-122.35,40.56,toy,61.1,11,11/28/2023 8:00:00 PM
1447,-117.82,33.71,tech,81.2,784,11/18/2023 2:00:00 PM
1448,-119.98,38.96,toy,55,15,11/9/2023 6:00:00 PM
1449,-118.43,34.09,toy,87.1,9,11/17/2023 9:00:00 PM
1451,-118.47,34.3,toy,100,20,11/5/2023 6:00:00 PM
1452,-121.78,38.68,tech,76,631,11/3/2023 5:00:00 PM
1454,-117.21,32.8,toy,68.2,7,11/16/2023 3:00:00 PM
1455,-121.46,38.54,toy,68.4,17,11/19/2023 4:00:00 PM
1456,-121.13,36.21,furniture,99.1,2455,11/3/2023 7:00:00 PM
1458,-122.35,37.92,tech,76,124,11/9/2023 1:00:00 PM
1459,-122.12,37.28,toy,100,19,11/17/2023 6:00:00 PM
1460,-121.32,38.26,tech,77.9,921,11/15/2023 7:00:00 PM
1461,-121.91,36.62,furniture,74.2,1917,11/7/2023 5:00:00 PM
1462,-117.81,33.71,toy,91.2,12,11/10/2023 8:00:00 PM
1463,-119.71,36.81,tech,99.5,192,11/20/2023 7:00:00 PM
1464,-119.19,34.17,tech,100,228,11/30/2023 8:00:00 PM
1465,-117.82,33.79,tech,94,365,11/10/2023 4:00:00 PM
1466,-118.27,34.16,tech,89.9,220,11/27/2023 5:00:00 PM
1467,-118.33,34.1,furniture,100,3016,11/24/2023 4:00:00 PM
1468,-122.29,37.91,tech,82.3,688,11/29/2023 5:00:00 PM
1469,-118.02,33.82,furniture,95.9,1509,11/29/2023 3:00:00 PM
1470,-118.22,33.96,toy,86.4,18,11/3/2023 8:00:00 PM
1471,-116.89,32.82,furniture,44.7,741,11/27/2023 4:00:00 PM
1472,-117.95,33.86,furniture,86.7,1957,11/4/2023 2:00:00 PM
1473,-122.27,37.48,furniture,85.8,372,11/16/2023 4:00:00 PM
1474,-120.51,39.52,furniture,64.7,2302,11/4/2023 3:00:00 PM
1475,-118.42,34.09,toy,94,7,11/25/2023 5:00:00 PM
1476,-119.5,35.27,tech,92.9,360,11/21/2023 7:00:00 PM
1477,-122.91,39.07,tech,79.5,962,11/20/2023 8:00:00 PM
1478,-122.46,37.77,tech,79.6,388,11/15/2023 6:00:00 PM
1479,-121.54,36.99,furniture,67.4,3243,11/30/2023 6:00:00 PM
1480,-118.45,34.19,tech,86.6,959,11/15/2023 7:00:00 PM
1481,-117.95,34.05,toy,100,10,11/19/2023 5:00:00 PM
1482,-120.56,35.48,tech,85.8,522,11/29/2023 4:00:00 PM
1483,-122.46,37.65,tech,74.4,982,11/1/2023 5:00:00 PM
1484,-117.85,33.76,toy,100,16,11/1/2023 6:00:00 PM
1486,-118.17,33.98,toy,68.8,11,11/10/2023 4:00:00 PM
1487,-121.79,37.34,tech,96.4,961,11/30/2023 7:00:00 PM
1489,-118.43,34.3,tech,84.8,530,11/23/2023 7:00:00 PM
1490,-121.69,39.36,tech,61.7,728,11/4/2023 5:00:00 PM
1491,-117.27,33.77,furniture,54.6,308,11/29/2023 4:00:00 PM
1492,-122.41,37.59,toy,70.4,5,11/29/2023 11:00:00 AM
1493,-117.48,34.1,tech,83.7,396,11/12/2023 7:00:00 PM
1494,-117.06,32.7,furniture,42.1,3626,11/3/2023 8:00:00 PM
1496,-120.44,37.31,tech,92,519,11/26/2023 4:00:00 PM
1498,-121.57,39.12,furniture,64.3,3416,11/17/2023 5:00:00 PM
1499,-122.21,37.79,toy,93.7,17,11/16/2023 8:00:00 PM
1500,-118.91,35.3,toy,89.4,20,11/26/2023 5:00:00 PM
1501,-121.95,37.32,furniture,63.9,3773,11/7/2023 5:00:00 PM
1502,-121.35,38.68,toy,60.1,10,11/12/2023 7:00:00 PM
1503,-121.28,38.76,furniture,61.8,1044,11/17/2023 5:00:00 PM
1505,-121.98,37.97,tech,86.9,983,11/14/2023 3:00:00 PM
1506,-120.02,38.92,toy,82.3,14,11/1/2023 5:00:00 PM
1507,-122.28,37.77,tech,67.7,368,11/22/2023 8:00:00 PM
1508,-118.06,34.58,furniture,88.3,1461,11/13/2023 7:00:00 PM
1509,-119.02,35.38,furniture,100,681,11/13/2023 4:00:00 PM
1510,-122.43,37.79,tech,85.2,928,11/22/2023 5:00:00 PM
1511,-118.07,33.86,furniture,92.2,1773,11/27/2023 6:00:00 PM
1512,-122.3,38,tech,70.9,121,11/20/2023 4:00:00 PM
1513,-117.17,33.28,toy,68,14,11/27/2023 6:00:00 PM
1514,-117.3,34.14,furniture,100,990,11/14/2023 5:00:00 PM
1515,-117.71,33.6,furniture,79,4230,11/8/2023 8:00:00 PM
1516,-122.5,37.78,tech,83.6,745,11/16/2023 6:00:00 PM
1517,-122.72,38.45,tech,75,376,11/6/2023 5:00:00 PM
1518,-118.43,34.18,toy,88.7,6,11/24/2023 5:00:00 PM
1520,-118.42,33.99,furniture,71.2,718,11/4/2023 5:00:00 PM
1521,-118.29,33.96,tech,77.2,465,11/13/2023 7:00:00 PM
1522,-117.98,33.73,toy,100,11,11/17/2023 7:00:00 PM
1523,-121.91,39.14,furniture,58.1,3695,11/5/2023 3:00:00 PM
1524,-119.59,36.64,furniture,78,2420,11/15/2023 10:00:00 PM
1526,-120.63,38.75,toy,82.5,6,11/7/2023 3:00:00 PM
1527,-122.12,37.75,furniture,98.8,3489,11/5/2023 5:00:00 PM
1528,-118.35,33.95,tech,79.7,508,11/16/2023 5:00:00 PM
1529,-120.44,34.96,furniture,100,4881,11/10/2023 5:00:00 PM
1530,-117.08,33.12,toy,45.8,11,11/20/2023 6:00:00 PM
1531,-121.27,38.61,tech,79.7,998,11/6/2023 6:00:00 PM
1533,-117.66,34.06,toy,92.7,8,11/14/2023 8:00:00 PM
1534,-117.06,33.01,toy,68.8,6,11/7/2023 5:00:00 PM
1535,-117.92,33.73,toy,80.9,16,11/9/2023 5:00:00 PM
1536,-117.93,33.92,tech,74.7,804,11/8/2023 4:00:00 PM
1537,-122.59,38.92,toy,67,5,11/24/2023 3:00:00 PM
1538,-118.14,33.84,tech,98,919,11/25/2023 8:00:00 PM
1539,-120.79,37.08,tech,100,422,11/5/2023 10:00:00 PM
1540,-117.6,34.11,tech,91.9,589,11/4/2023 7:00:00 PM
1541,-122.02,37.55,toy,95.8,18,11/9/2023 7:00:00 PM
1542,-118.14,33.97,tech,87.2,743,11/5/2023 5:00:00 PM
1543,-122.31,37.54,toy,62.3,6,11/29/2023 4:00:00 PM
1544,-122.26,37.83,tech,82.8,239,11/2/2023 9:00:00 PM
1545,-121.88,37.68,toy,69.7,20,11/7/2023 6:00:00 PM
1546,-122.53,37.94,toy,100,16,11/11/2023 7:00:00 PM
1547,-117.71,33.63,toy,42.9,9,11/19/2023 7:00:00 PM
1548,-120.1,39.19,furniture,61.1,3013,11/16/2023 6:00:00 PM
1549,-117.77,33.72,tech,77.6,889,11/21/2023 5:00:00 PM
1551,-122.19,37.71,toy,73,10,11/24/2023 8:00:00 PM
1552,-120.36,38.21,tech,87.3,673,11/30/2023 4:00:00 PM
1553,-117.32,34.03,furniture,87.4,3339,11/10/2023 8:00:00 PM
1554,-117.71,34.02,tech,86,561,11/16/2023 8:00:00 PM
1555,-118.26,33.91,toy,90,10,11/12/2023 2:00:00 PM
1556,-121.94,36.58,tech,81.4,800,11/26/2023 3:00:00 PM
1557,-121.76,37.69,tech,82.4,651,11/27/2023 7:00:00 PM
1558,-121.94,36.55,toy,82.9,16,11/30/2023 6:00:00 PM
1559,-122.64,38.01,furniture,62.3,4944,11/15/2023 3:00:00 PM
1560,-119.34,36.34,tech,87.1,193,11/30/2023 9:00:00 PM
1561,-122.06,37.27,furniture,72.2,2471,11/29/2023 2:00:00 PM
1562,-117.94,33.73,tech,83.4,520,11/23/2023 6:00:00 PM
1563,-118.44,33.98,toy,81,19,11/8/2023 11:00:00 PM
1564,-117.69,34.01,furniture,100,181,11/2/2023 5:00:00 PM
1565,-117.87,34.15,furniture,96.2,302,11/27/2023 6:00:00 PM
1566,-119.69,36.38,tech,94.4,348,11/10/2023 4:00:00 PM
1567,-122.28,38,tech,67.7,509,11/8/2023 3:00:00 PM
1568,-118.33,34.04,tech,87.6,297,11/21/2023 3:00:00 PM
1569,-118.17,34.07,toy,93.6,15,11/16/2023 6:00:00 PM
1570,-117.95,34.14,tech,86.3,927,11/27/2023 5:00:00 PM
1571,-118.28,33.79,tech,82.5,137,11/3/2023 8:00:00 PM
1572,-120.86,37.69,toy,90.7,15,11/9/2023 11:00:00 PM
1573,-120.15,39.17,tech,57.5,391,11/26/2023 8:00:00 PM
1574,-117.05,32.71,tech,50.3,209,11/23/2023 6:00:00 PM
1575,-121.44,38.52,toy,66.3,19,11/1/2023 5:00:00 PM
1576,-118.5,34.19,furniture,88.9,2783,11/29/2023 6:00:00 PM
1577,-121.44,37.76,furniture,82,1395,11/27/2023 5:00:00 PM
1578,-121.95,37.37,furniture,82.1,4601,11/12/2023 8:00:00 PM
1579,-122.43,37.77,furniture,78,2773,11/26/2023 7:00:00 PM
1580,-118.28,34.01,tech,71.2,943,11/12/2023 5:00:00 PM
1581,-118.28,33.84,toy,90.7,17,11/29/2023 7:00:00 PM
1583,-118.27,33.95,tech,80.8,297,11/9/2023 7:00:00 PM
1584,-120.42,34.91,furniture,95.1,418,11/11/2023 4:00:00 PM
1585,-117.1,32.83,tech,61.1,101,11/22/2023 11:00:00 PM
1586,-121.89,36.89,toy,59,14,11/25/2023 2:00:00 PM
1588,-117.27,33.02,furniture,66.5,2373,11/26/2023 3:00:00 PM
1589,-121.29,38.68,tech,62.2,655,11/9/2023 4:00:00 PM
1590,-121.95,37.31,furniture,98.2,3232,11/9/2023 3:00:00 PM
1591,-118.96,35.37,tech,84.6,719,11/2/2023 7:00:00 PM
1592,-121.88,36.58,tech,84.5,110,11/12/2023 6:00:00 PM
1593,-117.25,34.41,toy,84.8,6,11/13/2023 5:00:00 PM
1594,-118.38,33.77,furniture,95.5,4392,11/1/2023 6:00:00 PM
1595,-114.55,32.8,toy,56.7,18,11/17/2023 6:00:00 PM
1596,-119.81,34.44,toy,79.1,14,11/5/2023 3:00:00 PM
1597,-117.12,33.49,toy,57.7,9,11/15/2023 5:00:00 PM
1598,-118.32,33.8,tech,73.8,883,11/7/2023 4:00:00 PM
1599,-122.18,37.73,toy,84.6,19,11/3/2023 9:00:00 PM
1600,-118.1,34.13,furniture,77.7,3785,11/20/2023 7:00:00 PM
1601,-122.27,40.39,tech,73.4,299,11/2/2023 5:00:00 PM
1602,-121.94,37.73,toy,69.8,19,11/5/2023 4:00:00 PM
